tweet_text,retweet_count,favorite_count,followers_count,original_tweet_screen_name,retweet_screen_name,original_tweet_created_at,retweet_created_at,retweet_id,original_tweet_id,original_tweet_coordinates,retweet_coordinates,original_tweet_user_id,retweet_user_id,search_string,is_retweet,timestamp,type,source,in_reply_to_status_id,in_reply_to_screen_name,in_reply_to_user_id,quoted_id,quoted_screen_name,quoted_user_id,quoted_created_at,quoted_coordinates,place_name,place_fullname,place_country,place_cc,place_bb,media_url,media_expanded_url,lang,id,virality,affectiveIndex,group,topic
"RT @Perico8461: HAGO GRUPO PARA BOICOTEAR ELECCIONES Y PEDIR Q60,000 INDEMNIZACION ¿Quien se apunta? Requisitos: saber fabricar explosivos, agresividad verbal y ganas de joder Ejecutivo usará listas de supuestos exmilitares para indemnización de Q85 mil https://t.co/xWIkjYATQr vía @prensa_libre",45,125,28414,JGarridoJCoshan,Perico8461,2019-05-29 13:10:42,2019-05-29 02:18:41,1.133558246365651e+18,1133722333003341826,,,3306388152,143240922.0,,True,1559146242,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133722333003341826,1.5881255719011755,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,DefensaConsumi,Ivan_Velasquez_,2019-05-29 13:08:48,2019-05-28 00:52:13,1.1331741009171456e+18,1133721855909666819,,,903718048552456192,1020728958.0,,True,1559146128,retweet,Twitter Web Client,,,,,,,,,,,,,,,,es,1133721855909666819,56.56654652899539,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,mago_dmond,Ivan_Velasquez_,2019-05-29 13:08:25,2019-05-28 00:52:13,1.1331741009171456e+18,1133721759201538048,,,191897330,1020728958.0,,True,1559146105,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133721759201538048,56.56654652899539,0,group,0
"RT @Perico8461: HAGO GRUPO PARA BOICOTEAR ELECCIONES Y PEDIR Q60,000 INDEMNIZACION ¿Quien se apunta? Requisitos: saber fabricar explosivos, agresividad verbal y ganas de joder Ejecutivo usará listas de supuestos exmilitares para indemnización de Q85 mil https://t.co/xWIkjYATQr vía @prensa_libre",45,125,28414,melini_yuri,Perico8461,2019-05-29 13:06:00,2019-05-29 02:18:41,1.133558246365651e+18,1133721149890674688,,,1159194805,143240922.0,,True,1559145960,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133721149890674688,1.5881255719011755,0,group,0
"RT @cmiguate: ¿Vieron al militar retirado que hizo arengas para obstaculizar con violencia las elecciones de junio? Se trata del capitán (r) José Paredes Contreras, miembro activo de la Asociación de Veteranos Militares de Guatemala (Avemilgua) https://t.co/IyViKakjO3",213,171,11545,delcid_erick,cmiguate,2019-05-29 12:40:57,2019-05-23 15:07:18,1.1315773494707446e+18,1133714844790734848,,,1713222894,579651036.0,,True,1559144457,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133714844790734848,18.46435686444348,0,group,0
"RT @Perico8461: HAGO GRUPO PARA BOICOTEAR ELECCIONES Y PEDIR Q60,000 INDEMNIZACION ¿Quien se apunta? Requisitos: saber fabricar explosivos, agresividad verbal y ganas de joder Ejecutivo usará listas de supuestos exmilitares para indemnización de Q85 mil https://t.co/xWIkjYATQr vía @prensa_libre",45,125,28414,zaratustragt,Perico8461,2019-05-29 12:35:43,2019-05-29 02:18:41,1.133558246365651e+18,1133713531185053696,,,3225794899,143240922.0,,True,1559144143,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133713531185053696,1.5881255719011755,0,group,0
RT @GDiputado: @nena24680 @Pizzillo1972 @CC_Guatemala @ZuryxGuate @CIDH #ZuryVa #ZuryRios @OEA_oficial @Almagro_OEA2015 @CIDH #CIDH #Guatemala #Jutiapa @PartidoValor #EUElecciones2019 #Elecciones2019 Pedimos las medidas Cautelares para que Zury Ríos participe en las elecciones!,2,5,4046,GDiputado,GDiputado,2019-05-29 12:22:01,2019-05-28 01:59:45,1.1331910934477906e+18,1133710080145276928,,,3404327079,3404327079.0,,True,1559143321,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133710080145276928,0.006178942165101334,0,group,0
"RT @Perico8461: HAGO GRUPO PARA BOICOTEAR ELECCIONES Y PEDIR Q60,000 INDEMNIZACION ¿Quien se apunta? Requisitos: saber fabricar explosivos, agresividad verbal y ganas de joder Ejecutivo usará listas de supuestos exmilitares para indemnización de Q85 mil https://t.co/xWIkjYATQr vía @prensa_libre",45,125,28414,morice8a,Perico8461,2019-05-29 12:11:51,2019-05-29 02:18:41,1.133558246365651e+18,1133707524400713731,,,139765955,143240922.0,,True,1559142711,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133707524400713731,1.5881255719011755,0,group,0
#Guatemala: Militares retirados -que amenazaron con boicotear las elecciones de junio- alcanzaron un acuerdo preliminar con el gobierno para recibir una indemnización por sus años de servicios https://t.co/HiqRhIzhPn,0,1,28211,Revista_EyN,,2019-05-29 12:05:06,,,1133705824239538177,,,83960701,,,False,1559142306,Tweet,Hootsuite Inc.,,,,,,,,,,,,,,,,es,1133705824239538177,3.5447165999078376e-05,0,group,0
"RT @Perico8461: HAGO GRUPO PARA BOICOTEAR ELECCIONES Y PEDIR Q60,000 INDEMNIZACION ¿Quien se apunta? Requisitos: saber fabricar explosivos, agresividad verbal y ganas de joder Ejecutivo usará listas de supuestos exmilitares para indemnización de Q85 mil https://t.co/xWIkjYATQr vía @prensa_libre",45,125,28414,CZardetto,Perico8461,2019-05-29 12:01:28,2019-05-29 02:18:41,1.133558246365651e+18,1133704909239529473,,,556554879,143240922.0,,True,1559142088,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133704909239529473,1.5881255719011755,0,group,0
RT @foppaguate: Acabamos de presentar la apelación del amparo provisional ante la @CC_Guatemala para que nos inscriban en estas elecciones. Solo pedimos que se respete la Ley Electoral. Estamos un paso más cerca.  #VamosaParticipar #LimpiemosLaMuni https://t.co/2MaG1OUbDS,69,413,24199,FrantyM,foppaguate,2019-05-29 11:48:39,2019-05-28 02:11:15,1.1331939883731395e+18,1133701684109172741,,,333010453,1395958212.0,,True,1559141319,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133701684109172741,2.8684243150543414,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,AjcalonWilliam,Ivan_Velasquez_,2019-05-29 11:27:19,2019-05-28 00:52:13,1.1331741009171456e+18,1133696315790168069,,,899257775238336512,1020728958.0,,True,1559140039,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133696315790168069,56.56654652899539,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,Eberbohorquez1,Ivan_Velasquez_,2019-05-29 11:12:52,2019-05-28 00:52:13,1.1331741009171456e+18,1133692678972084226,,,977737491091460096,1020728958.0,,True,1559139172,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133692678972084226,56.56654652899539,0,group,0
"#PorSiNoLoVio | El Ejecutivo legitimó, con una mesa de diálogo, al grupo Asociación de Soldados Veteranos Militares de Tropa, quienes amenazaron con bloquear la #DecisiónLibre2019. https://t.co/wzTSBdgInG",1,2,1277835,prensa_libre,,2019-05-29 11:12:51,,,1133692677373997057,,,38687143,,,False,1559139171,Tweet,TweetDeck,,,,,,,,,,,,,,,,es,1133692677373997057,9.390883799551587e-06,0,group,0
"RT @Perico8461: HAGO GRUPO PARA BOICOTEAR ELECCIONES Y PEDIR Q60,000 INDEMNIZACION ¿Quien se apunta? Requisitos: saber fabricar explosivos, agresividad verbal y ganas de joder Ejecutivo usará listas de supuestos exmilitares para indemnización de Q85 mil https://t.co/xWIkjYATQr vía @prensa_libre",45,125,28414,IriniPapahiu,Perico8461,2019-05-29 08:13:07,2019-05-29 02:18:41,1.133558246365651e+18,1133647445399867393,,,711767833487618049,143240922.0,,True,1559128387,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133647445399867393,1.5881255719011755,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,RuthEGarciaV,Ivan_Velasquez_,2019-05-29 06:39:26,2019-05-28 00:52:13,1.1331741009171456e+18,1133623868738875392,,,942834378991955968,1020728958.0,,True,1559122766,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133623868738875392,56.56654652899539,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,EstuPaniavino,Ivan_Velasquez_,2019-05-29 06:24:15,2019-05-28 00:52:13,1.1331741009171456e+18,1133620046096416769,,,811279047879782402,1020728958.0,,True,1559121855,retweet,Twitter Web Client,,,,,,,,,,,,,,,,es,1133620046096416769,56.56654652899539,0,group,0
"RT @hshetemul: Después de amenazar con terrorismo y con boicotear las elecciones, el gobierno da su brazo a torcer.   Exmilitares alcanzan preacuerdo con Gobierno para cobrar resarcimiento | elPeriódico de Guatemala https://t.co/p5p460dVZh",19,25,13153,doctoracc,hshetemul,2019-05-29 06:01:17,2019-05-29 01:02:10,1.1335389920943636e+18,1133614267482218496,,,358355949,633615711.0,,True,1559120477,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133614267482218496,0.14635444385311336,0,group,0
"RT @Perico8461: HAGO GRUPO PARA BOICOTEAR ELECCIONES Y PEDIR Q60,000 INDEMNIZACION ¿Quien se apunta? Requisitos: saber fabricar explosivos, agresividad verbal y ganas de joder Ejecutivo usará listas de supuestos exmilitares para indemnización de Q85 mil https://t.co/xWIkjYATQr vía @prensa_libre",45,125,28414,OrlandoPitan,Perico8461,2019-05-29 05:44:14,2019-05-29 02:18:41,1.133558246365651e+18,1133609977925505024,,,959221734602887169,143240922.0,,True,1559119454,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133609977925505024,1.5881255719011755,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,Noel__Arevalo,Ivan_Velasquez_,2019-05-29 05:42:12,2019-05-28 00:52:13,1.1331741009171456e+18,1133609464320466944,,,484321227,1020728958.0,,True,1559119332,retweet,Twitter Web App,,,,,,,,,,,,,,,,es,1133609464320466944,56.56654652899539,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,ExugDleon,Ivan_Velasquez_,2019-05-29 05:40:18,2019-05-28 00:52:13,1.1331741009171456e+18,1133608985393864704,,,4194276748,1020728958.0,,True,1559119218,retweet,Twitter Web Client,,,,,,,,,,,,,,,,es,1133608985393864704,56.56654652899539,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,LF_Ramirez_25,Ivan_Velasquez_,2019-05-29 05:37:39,2019-05-28 00:52:13,1.1331741009171456e+18,1133608319510355978,,,1160898374,1020728958.0,,True,1559119059,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133608319510355978,56.56654652899539,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,jyrqdeb,Ivan_Velasquez_,2019-05-29 04:43:22,2019-05-28 00:52:13,1.1331741009171456e+18,1133594657932414978,,,2748606561,1020728958.0,,True,1559115802,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133594657932414978,56.56654652899539,0,group,0
"RT @Perico8461: HAGO GRUPO PARA BOICOTEAR ELECCIONES Y PEDIR Q60,000 INDEMNIZACION ¿Quien se apunta? Requisitos: saber fabricar explosivos, agresividad verbal y ganas de joder Ejecutivo usará listas de supuestos exmilitares para indemnización de Q85 mil https://t.co/xWIkjYATQr vía @prensa_libre",45,125,28414,BravoFox27,Perico8461,2019-05-29 04:36:22,2019-05-29 02:18:41,1.133558246365651e+18,1133592895733157889,,,4827849326,143240922.0,,True,1559115382,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133592895733157889,1.5881255719011755,0,group,0
"RT @hshetemul: Después de amenazar con terrorismo y con boicotear las elecciones, el gobierno da su brazo a torcer.   Exmilitares alcanzan preacuerdo con Gobierno para cobrar resarcimiento | elPeriódico de Guatemala https://t.co/p5p460dVZh",19,25,13153,cheley59,hshetemul,2019-05-29 04:35:42,2019-05-29 01:02:10,1.1335389920943636e+18,1133592728971993094,,,703889990,633615711.0,,True,1559115342,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133592728971993094,0.14635444385311336,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,FGZTiti,Ivan_Velasquez_,2019-05-29 04:34:03,2019-05-28 00:52:13,1.1331741009171456e+18,1133592314956451841,,,790928006101499904,1020728958.0,,True,1559115243,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133592314956451841,56.56654652899539,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,cheley59,Ivan_Velasquez_,2019-05-29 04:24:14,2019-05-28 00:52:13,1.1331741009171456e+18,1133589842280030210,,,703889990,1020728958.0,,True,1559114654,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133589842280030210,56.56654652899539,0,group,0
"Ya sé donde votar, no por quién votar. Lastimosamente todo es lo mismo y la poca república que puede ser Guatemala para fecha de elecciónes se convierte en pan y circo y un circo en donde una paga el boleto para limpiar la caca de los animales que uno entra a ver.",0,1,314,aliaselfito,,2019-05-29 04:19:33,,,1133588663164706818,,,256087736,,,False,1559114373,Tweet,Twitter Web App,,,,,,,,,,,,,,,,es,1133588663164706818,0.0031847133757961785,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,osuerte,Ivan_Velasquez_,2019-05-29 04:15:37,2019-05-28 00:52:13,1.1331741009171456e+18,1133587675838132225,,,280903405,1020728958.0,,True,1559114137,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133587675838132225,56.56654652899539,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,riv_fernando,Ivan_Velasquez_,2019-05-29 04:09:28,2019-05-28 00:52:13,1.1331741009171456e+18,1133586126210576384,,,1638764749,1020728958.0,,True,1559113768,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133586126210576384,56.56654652899539,0,group,0
"RT @malaraotaola: El próximo domingo 16 de junio, Guatemala 🇬🇹 celebrará elecciones generales. ¿Te interesa saber más sobre su #sistemaelectoral, su #reforma más reciente y su sistema de #financiamiento?  Consulta aquí 👉https://t.co/HyvCUzwW04 las fichas país de @Int_IDEA.",2,3,1218,cecarlosminor,malaraotaola,2019-05-29 04:00:13,2019-05-28 19:34:00,1.1334564054810501e+18,1133583798489116673,,,919492562125074432,83430576.0,,True,1559113213,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133583798489116673,0.01888341543513957,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,pelonalfa,Ivan_Velasquez_,2019-05-29 03:56:52,2019-05-28 00:52:13,1.1331741009171456e+18,1133582956478586880,,,257690210,1020728958.0,,True,1559113012,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133582956478586880,56.56654652899539,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,JrriosRos,Ivan_Velasquez_,2019-05-29 03:52:48,2019-05-28 00:52:13,1.1331741009171456e+18,1133581933198401536,,,921745466,1020728958.0,,True,1559112768,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133581933198401536,56.56654652899539,0,group,0
"RT @Perico8461: HAGO GRUPO PARA BOICOTEAR ELECCIONES Y PEDIR Q60,000 INDEMNIZACION ¿Quien se apunta? Requisitos: saber fabricar explosivos, agresividad verbal y ganas de joder Ejecutivo usará listas de supuestos exmilitares para indemnización de Q85 mil https://t.co/xWIkjYATQr vía @prensa_libre",45,125,28414,FrancescoGuate,Perico8461,2019-05-29 03:48:15,2019-05-29 02:18:41,1.133558246365651e+18,1133580787335479298,,,388900466,143240922.0,,True,1559112495,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133580787335479298,1.5881255719011755,0,group,0
"RT @Perico8461: HAGO GRUPO PARA BOICOTEAR ELECCIONES Y PEDIR Q60,000 INDEMNIZACION ¿Quien se apunta? Requisitos: saber fabricar explosivos, agresividad verbal y ganas de joder Ejecutivo usará listas de supuestos exmilitares para indemnización de Q85 mil https://t.co/xWIkjYATQr vía @prensa_libre",45,125,28414,Ek0561,Perico8461,2019-05-29 03:41:02,2019-05-29 02:18:41,1.133558246365651e+18,1133578974150496256,,,541846025,143240922.0,,True,1559112062,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133578974150496256,1.5881255719011755,0,group,0
"RT @Perico8461: HAGO GRUPO PARA BOICOTEAR ELECCIONES Y PEDIR Q60,000 INDEMNIZACION ¿Quien se apunta? Requisitos: saber fabricar explosivos, agresividad verbal y ganas de joder Ejecutivo usará listas de supuestos exmilitares para indemnización de Q85 mil https://t.co/xWIkjYATQr vía @prensa_libre",45,125,28414,chinovelasquez,Perico8461,2019-05-29 03:36:20,2019-05-29 02:18:41,1.133558246365651e+18,1133577790719234051,,,134807913,143240922.0,,True,1559111780,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133577790719234051,1.5881255719011755,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,Nancy13zapata,Ivan_Velasquez_,2019-05-29 03:25:30,2019-05-28 00:52:13,1.1331741009171456e+18,1133575062571966464,,,4149946695,1020728958.0,,True,1559111130,retweet,Twitter Web App,,,,,,,,,,,,,,,,es,1133575062571966464,56.56654652899539,0,group,0
"RT @Perico8461: HAGO GRUPO PARA BOICOTEAR ELECCIONES Y PEDIR Q60,000 INDEMNIZACION ¿Quien se apunta? Requisitos: saber fabricar explosivos, agresividad verbal y ganas de joder Ejecutivo usará listas de supuestos exmilitares para indemnización de Q85 mil https://t.co/xWIkjYATQr vía @prensa_libre",45,125,28414,AolAlexthegreat,Perico8461,2019-05-29 03:25:03,2019-05-29 02:18:41,1.133558246365651e+18,1133574950902804480,,,3207463695,143240922.0,,True,1559111103,retweet,Twitter Web App,,,,,,,,,,,,,,,,es,1133574950902804480,1.5881255719011755,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,Crisitoo,Ivan_Velasquez_,2019-05-29 03:24:55,2019-05-28 00:52:13,1.1331741009171456e+18,1133574916421427200,,,102558840,1020728958.0,,True,1559111095,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133574916421427200,56.56654652899539,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,aagonzalez24,Ivan_Velasquez_,2019-05-29 03:20:56,2019-05-28 00:52:13,1.1331741009171456e+18,1133573913819144193,,,195732389,1020728958.0,,True,1559110856,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133573913819144193,56.56654652899539,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,14edsonpitan,Ivan_Velasquez_,2019-05-29 03:16:34,2019-05-28 00:52:13,1.1331741009171456e+18,1133572815783976960,,,4872113115,1020728958.0,,True,1559110594,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133572815783976960,56.56654652899539,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,Enriquejimmyvar,Ivan_Velasquez_,2019-05-29 03:10:31,2019-05-28 00:52:13,1.1331741009171456e+18,1133571291833876480,,,569552882,1020728958.0,,True,1559110231,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133571291833876480,56.56654652899539,0,group,0
"RT @Perico8461: HAGO GRUPO PARA BOICOTEAR ELECCIONES Y PEDIR Q60,000 INDEMNIZACION ¿Quien se apunta? Requisitos: saber fabricar explosivos, agresividad verbal y ganas de joder Ejecutivo usará listas de supuestos exmilitares para indemnización de Q85 mil https://t.co/xWIkjYATQr vía @prensa_libre",45,125,28414,AmazingFlea,Perico8461,2019-05-29 03:10:23,2019-05-29 02:18:41,1.133558246365651e+18,1133571258321387525,,,285787256,143240922.0,,True,1559110223,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133571258321387525,1.5881255719011755,0,group,0
"RT @hshetemul: Después de amenazar con terrorismo y con boicotear las elecciones, el gobierno da su brazo a torcer.   Exmilitares alcanzan preacuerdo con Gobierno para cobrar resarcimiento | elPeriódico de Guatemala https://t.co/p5p460dVZh",19,25,13153,edwinrevolucion,hshetemul,2019-05-29 02:59:18,2019-05-29 01:02:10,1.1335389920943636e+18,1133568470124290054,,,88595820,633615711.0,,True,1559109558,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133568470124290054,0.14635444385311336,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,edgarsolisdelc2,Ivan_Velasquez_,2019-05-29 02:45:18,2019-05-28 00:52:13,1.1331741009171456e+18,1133564946934063104,,,2589663225,1020728958.0,,True,1559108718,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133564946934063104,56.56654652899539,0,group,0
"RT @Perico8461: HAGO GRUPO PARA BOICOTEAR ELECCIONES Y PEDIR Q60,000 INDEMNIZACION ¿Quien se apunta? Requisitos: saber fabricar explosivos, agresividad verbal y ganas de joder Ejecutivo usará listas de supuestos exmilitares para indemnización de Q85 mil https://t.co/xWIkjYATQr vía @prensa_libre",45,125,28414,bougmag,Perico8461,2019-05-29 02:41:54,2019-05-29 02:18:41,1.133558246365651e+18,1133564089123430401,,,2370940970,143240922.0,,True,1559108514,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133564089123430401,1.5881255719011755,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,eddyjchinchilla,Ivan_Velasquez_,2019-05-29 02:41:37,2019-05-28 00:52:13,1.1331741009171456e+18,1133564018013163525,,,3280313238,1020728958.0,,True,1559108497,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133564018013163525,56.56654652899539,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,zh2882017,Ivan_Velasquez_,2019-05-29 02:37:43,2019-05-28 00:52:13,1.1331741009171456e+18,1133563038374744064,,,908776516737171457,1020728958.0,,True,1559108263,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133563038374744064,56.56654652899539,0,group,0
"RT @Ivan_Velasquez_: Las próximas elecciones (generales en Guatemala y territoriales en Colombia) constituyen una gran oportunidad para que la ciudadanía exprese su rechazo a los candidatos corruptos y a quienes son promovidos o respaldados por corruptos. Contra la impunidad, reproche social!",1045,2819,184788,jonacuestion,Ivan_Velasquez_,2019-05-29 02:34:39,2019-05-28 00:52:13,1.1331741009171456e+18,1133562267222597638,,,1385676954,1020728958.0,,True,1559108079,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133562267222597638,56.56654652899539,0,group,0
"RT @Perico8461: HAGO GRUPO PARA BOICOTEAR ELECCIONES Y PEDIR Q60,000 INDEMNIZACION ¿Quien se apunta? Requisitos: saber fabricar explosivos, agresividad verbal y ganas de joder Ejecutivo usará listas de supuestos exmilitares para indemnización de Q85 mil https://t.co/xWIkjYATQr vía @prensa_libre",45,125,28414,neryrol,Perico8461,2019-05-29 02:31:15,2019-05-29 02:18:41,1.133558246365651e+18,1133561411370651648,,,495576078,143240922.0,,True,1559107875,retweet,Twitter Web Client,,,,,,,,,,,,,,,,es,1133561411370651648,1.5881255719011755,0,group,0
